Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936923;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Turdus leucomelas;Sem Informações;Turdus leucomelas;species;2;Sem Informações;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus leucomelas;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936924;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Turdus rufiventris;Sem Informações;Turdus rufiventris;species;2;Sem Informações;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus rufiventris;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936925;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;04/06/2015;05/06/2015 a 24/06/2015;08/07/2015;Corythopis delalandi;Estalador;Corythopis delalandi;species;2;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Corythopis;Corythopis delalandi;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936926;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;04/06/2015;05/06/2015 a 24/06/2015;08/07/2015;Dendrocincla fuliginosa turdina;Arapaçu-liso;Dendrocincla turdina;unranked;1;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Dendrocincla;Dendrocincla fuliginosa;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936927;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;04/06/2015;05/06/2015 a 24/06/2015;08/07/2015;Dysithamnus mentalis;choquinha-lisa;Dysithamnus mentalis;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thamnophilidae;Dysithamnus;Dysithamnus mentalis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936928;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;04/06/2015;05/06/2015 a 24/06/2015;08/07/2015;Nonnula rubecula;Sem Informações;Nonnula rubecula;species;1;Sem Informações;Chordata;Aves;Galbuliformes;Bucconidae;Nonnula;Nonnula rubecula;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936929;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;04/06/2015;05/06/2015 a 24/06/2015;08/07/2015;Turdus albicollis;Sem Informações;Turdus albicollis;species;2;Sem Informações;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus albicollis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936930;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;04/06/2015;05/06/2015 a 24/06/2015;08/07/2015;Turdus leucomelas;Sem Informações;Turdus leucomelas;species;1;Sem Informações;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus leucomelas;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936931;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;19/05/2015;20/05/2015 a 17/06/2015;08/07/2015;Pyriglena leucoptera;Papa-taoca-do-sul;Pyriglena leucoptera;species;5;Sem Informações;Chordata;Aves;Passeriformes;Thamnophilidae;Pyriglena;Pyriglena leucoptera;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.440833;-51.257778;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936932;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;19/05/2015;20/05/2015 a 17/06/2015;08/07/2015;Lanio melanops;Tiê-de-topete;Lanio melanops;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thraupidae;Lanio;Lanio melanops;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.440833;-51.257778;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936933;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;19/05/2015;20/05/2015 a 17/06/2015;08/07/2015;Lathrotriccus euleri;Sem Informações;Lathrotriccus euleri;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Lathrotriccus;Lathrotriccus euleri;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.440833;-51.257778;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936934;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;19/05/2015;20/05/2015 a 17/06/2015;08/07/2015;Saltator similis;Sem Informações;Saltator similis;species;1;Sem Informações;Chordata;Aves;Passeriformes;Cardinalidae;Saltator;Saltator similis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.440833;-51.257778;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936935;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;19/05/2015;20/05/2015 a 17/06/2015;08/07/2015;Sittasomus griseicapillus;Sem Informações;Sittasomus griseicapillus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Sittasomus;Sittasomus griseicapillus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.440833;-51.257778;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936936;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;19/05/2015;20/05/2015 a 17/06/2015;08/07/2015;Synallaxis ruficapilla;Pichororé;Synallaxis ruficapilla;species;1;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Synallaxis;Synallaxis ruficapilla;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.440833;-51.257778;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936937;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;19/05/2015;20/05/2015 a 17/06/2015;08/07/2015;Turdus rufiventris;Sem Informações;Turdus rufiventris;species;1;Sem Informações;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus rufiventris;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.440833;-51.257778;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936938;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;02/02/2015;03/02/2015 a 03/02/2015;08/07/2015;Basileuterus culicivorus;pula-pula;Basileuterus culicivorus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Parulidae;Basileuterus;Basileuterus culicivorus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.441667;-51.253333;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936939;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;03/02/2015;04/02/2015 a 04/02/2015;08/07/2015;Lanio melanops;Tiê-de-topete;Lanio melanops;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thraupidae;Lanio;Lanio melanops;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.441667;-51.253333;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936940;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;24/02/2015;25/02/2015 a 25/05/2015;08/07/2015;Basileuterus leucoblepharus;Sem Informações;Basileuterus leucoblepharus;species;4;Sem Informações;Chordata;Aves;Passeriformes;Parulidae;Basileuterus;Basileuterus leucoblepharus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936941;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;04/06/2015;05/06/2015 a 24/06/2015;08/07/2015;Basileuterus leucoblepharus;Sem Informações;Basileuterus leucoblepharus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Parulidae;Basileuterus;Basileuterus leucoblepharus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936942;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;19/05/2015;20/05/2015 a 17/06/2015;08/07/2015;Basileuterus leucoblepharus;Sem Informações;Basileuterus leucoblepharus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Parulidae;Basileuterus;Basileuterus leucoblepharus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.440833;-51.257778;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936943;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;31/08/2015;01/09/2015 a 01/09/2015;08/07/2015;Basileuterus culicivorus;pula-pula;Basileuterus culicivorus;species;4;Sem Informações;Chordata;Aves;Passeriformes;Parulidae;Basileuterus;Basileuterus culicivorus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.441667;-51.253333;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936944;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;21/08/2015;22/08/2015 a 30/10/2015;08/07/2015;Corythopis delalandi;Estalador;Corythopis delalandi;species;6;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Corythopis;Corythopis delalandi;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936945;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;29/08/2015;30/08/2015 a 30/10/2015;08/07/2015;Dendrocincla fuliginosa turdina;Arapaçu-liso;Dendrocincla turdina;unranked;4;Sem Informações;Chordata;Aves;Passeriformes;Furnariidae;Dendrocincla;Dendrocincla fuliginosa;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936946;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;29/08/2015;30/08/2015 a 21/09/2015;08/07/2015;Lanio melanops;Tiê-de-topete;Lanio melanops;species;3;Sem Informações;Chordata;Aves;Passeriformes;Thraupidae;Lanio;Lanio melanops;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.441667;-51.253333;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936947;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;31/08/2015;01/09/2015 a 30/10/2015;08/07/2015;Basileuterus leucoblepharus;Sem Informações;Basileuterus leucoblepharus;species;7;Sem Informações;Chordata;Aves;Passeriformes;Parulidae;Basileuterus;Basileuterus leucoblepharus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.440833;-51.257778;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcos Robalinho Lima;936948;Nº Da Autorização/Licença Sisbio: 45092, Projeto: Prevalência, Riqueza E Padrões De Hemosporídeos De Aves (Plasmodium Ssp., Haemoproteus Ssp. E Leucocytozoon Ssp.) Em Fragmento De Mata Atlântica;05/10/2015;06/10/2015 a 06/10/2015;08/07/2015;Nonnula rubecula;Sem Informações;Nonnula rubecula;species;2;Sem Informações;Chordata;Aves;Galbuliformes;Bucconidae;Nonnula;Nonnula rubecula;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.442222;-51.246944;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
